timestamp,track_id,section,vibration_hz,acoustic_emission_db,rail_strain_mu,track_temperature_c,alignment_deviation_mm,failure_probability,risk_level,fault_type,inspection_status,recommended_action,assigned_team,last_maintenance_days,action_taken
2026-07-11 01:43:14.880864,TRK-043,West,78.84132657733957,45.78785888864072,134.23782939273408,51.82405154903846,1.3091767937072798,0.58,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,82,No
2026-07-11 01:44:14.880864,TRK-043,West,50.06296200390897,43.38011541048275,121.77750106268032,31.854677567830635,-1.1507358588349934,0.56,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,105,No
2026-07-11 01:45:14.880864,TRK-011,South,53.57000247046046,43.56303816538469,133.3057490403904,34.66147574013132,-0.3743998980100269,0.54,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,140,No
2026-07-11 01:46:14.880864,TRK-033,East,62.01707792619138,37.797478603664516,117.57301252174719,31.32646031010859,0.8765974010327927,0.59,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,88,Yes
2026-07-11 01:47:14.880864,TRK-046,East,68.216206651384,49.84808588471218,159.54759640230708,50.34060516355822,1.874207526461417,0.71,HIGH,Excessive Wear,Pending,Repair Soon,Team Bravo,24,No
2026-07-11 01:48:14.880864,TRK-001,West,40.16821705311999,40.75672118928003,108.67215048732255,28.557083346418647,0.269882256414171,0.33,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Unassigned,117,Yes
2026-07-11 01:49:14.880864,TRK-021,East,45.85502494538964,45.703572057259024,123.38552876285914,34.02808108854143,-0.11079984719251966,0.48,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Unassigned,179,Yes
2026-07-11 01:50:14.880864,TRK-023,East,96.0251414439809,54.389507446171564,159.62873874885415,62.0327432890227,4.7516161922662485,1.0,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Unassigned,166,No
2026-07-11 01:51:14.880864,TRK-009,South,44.97929616623966,35.44637875995757,130.36087651046256,33.02468242277711,-0.5759987737895715,0.52,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,46,No
2026-07-11 01:52:14.880864,TRK-001,East,57.207843103289505,40.457064616101164,109.22623923015242,28.74870563865374,-0.08874594188714159,0.44,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,136,No
2026-07-11 01:53:14.880864,TRK-021,East,67.48449048524499,46.04855318603751,111.30675561232505,55.51634671607068,1.4472723718811578,0.63,HIGH,Excessive Wear,Pending,Repair Soon,Team Alpha,55,No
2026-07-11 01:54:14.880864,TRK-022,South,51.554537827990025,38.06131807046859,114.80603628173873,21.500731774503553,1.389981812111778,0.47,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,78,No
2026-07-11 01:55:14.880864,TRK-004,West,86.95278754801909,61.553079767502346,152.11506386069738,68.34806631299921,4.7516161922662485,0.9,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Team Alpha,159,No
2026-07-11 01:56:14.880864,TRK-001,West,74.97944562649397,54.30828873534056,134.29282927041146,47.560557987815514,2.01052231673095,0.74,HIGH,Excessive Wear,In Progress,Repair Soon,Team Alpha,88,No
2026-07-11 01:57:14.880864,TRK-010,South,42.08048588257138,35.98418260083025,125.68103205128646,30.070745716254788,0.7801277647654654,0.42,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,16,No
2026-07-11 01:58:14.880864,TRK-015,North,54.13591624518012,39.03303859236598,112.47564762646965,28.149395952324095,-0.13165390343895808,0.43,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Unassigned,148,Yes
2026-07-11 01:59:14.880864,TRK-036,South,41.96776839871214,38.119848326230105,116.38689438032709,33.147096449530345,-0.44302012348918857,0.4,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,38,Yes
2026-07-11 02:00:14.880864,TRK-029,North,52.279438860408035,37.80713117285358,109.41559366358348,37.03047622543744,-0.11347123306896217,0.41,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,111,No
2026-07-11 02:01:14.880864,TRK-046,East,68.94182318044446,53.34021740764869,146.98355224330646,48.00918035021572,2.215402817825632,0.71,HIGH,Excessive Wear,Pending,Repair Soon,Unassigned,15,No
2026-07-11 02:02:14.880864,TRK-005,West,42.990744686038596,37.99556774338302,116.41970620253014,35.087184708942644,0.10518355677044346,0.49,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,78,No
2026-07-11 02:03:14.880864,TRK-029,North,51.88650246522426,42.453668974075086,117.72523740046593,32.27228907699448,0.8704707432984954,0.49,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,76,Yes
2026-07-11 02:04:14.880864,TRK-047,North,68.29545373764353,52.16758368461711,135.30095368254027,47.89630728046859,2.0845453565825314,0.62,HIGH,Excessive Wear,Pending,Repair Soon,Team Alpha,162,No
2026-07-11 02:05:14.880864,TRK-047,East,64.76043960364237,55.15630080559964,144.65901466815689,42.089074255945796,1.9822457993855909,0.7,HIGH,Excessive Wear,In Progress,Repair Soon,Team Bravo,72,No
2026-07-11 02:06:14.880864,TRK-027,West,46.97192230131568,40.87657818497912,122.95279940620868,28.73036746234264,0.2862226530775509,0.53,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,19,No
2026-07-11 02:07:14.880864,TRK-025,East,54.70385593994108,40.94846787154833,123.59475797547125,26.023848826840997,0.34342895550612806,0.46,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,120,No
2026-07-11 02:08:14.880864,TRK-016,West,42.888731452011626,41.53925626029188,114.84781606191757,38.54319122454326,1.2492152418607474,0.47,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,63,No
2026-07-11 02:09:14.880864,TRK-016,West,45.51372814257084,40.699648393790504,104.54270213309266,27.254654291560584,-0.6790874607387968,0.46,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,105,Yes
2026-07-11 02:10:14.880864,TRK-036,East,49.649171442706766,38.207469415925075,121.81062742771083,29.57937505757601,-0.5494581273640969,0.55,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,32,No
2026-07-11 02:11:14.880864,TRK-025,North,50.86590462925591,40.379138738639234,104.64959752467641,31.23651112178728,-1.356306281905219,0.47,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,110,Yes
2026-07-11 02:12:14.880864,TRK-041,South,50.36658983594202,44.64706045448556,123.70061115268956,34.9157647782818,-0.6560816005977589,0.45,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,165,No
2026-07-11 02:13:14.880864,TRK-001,West,38.49039417632208,31.178834096007158,119.19121502134539,31.675816141113025,-0.15734541439404623,0.45,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,7,Yes
2026-07-11 02:14:14.880864,TRK-005,West,69.33292213996009,51.77659126938876,135.19219935454748,47.49955577790482,2.3256289683697764,0.72,HIGH,Excessive Wear,In Progress,Repair Soon,Team Alpha,176,No
2026-07-11 02:15:14.880864,TRK-041,South,45.908896583832636,39.325432054575764,104.51039474946525,28.61730758202355,-0.19393789093123479,0.42,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Unassigned,139,Yes
2026-07-11 02:16:14.880864,TRK-020,South,49.901811005366596,43.245300183018486,130.9730018754371,30.400400039562733,0.22507781697332382,0.46,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,87,Yes
2026-07-11 02:17:14.880864,TRK-005,East,58.16205651965818,46.51282815249344,111.21676922820261,27.267775261062443,0.03666837238906834,0.51,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,31,No
2026-07-11 02:18:14.880864,TRK-036,West,73.39654042045372,50.418865807935276,138.27939243039197,44.06535258630395,2.807874066240927,0.74,HIGH,Excessive Wear,In Progress,Repair Soon,Team Bravo,172,No
2026-07-11 02:19:14.880864,TRK-029,East,69.46001847230585,63.30344403422379,171.89025855987634,60.10187751661583,-4.033094786962502,0.82,HIGH,Track Misalignment,Pending,Repair Soon,Team Bravo,45,No
2026-07-11 02:20:14.880864,TRK-048,South,55.01766448946012,41.5478176531123,120.18401630783438,27.083265608798335,0.5486100958032192,0.5,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,56,No
2026-07-11 02:21:14.880864,TRK-034,East,70.07948407240765,46.38576548174535,131.17707288828768,44.59309228572651,3.8927412449646344,0.69,HIGH,Excessive Wear,In Progress,Repair Soon,Team Charlie,160,No
2026-07-11 02:22:14.880864,TRK-048,West,64.9780044674642,47.223253394352625,141.43330521667127,47.660524516631746,2.150585717210481,0.7,HIGH,Excessive Wear,Pending,Repair Soon,Unassigned,149,No
2026-07-11 02:23:14.880864,TRK-018,North,71.49114965787844,49.42889446840021,141.82375941986447,44.68567597907545,2.5631278544553076,0.7,HIGH,Excessive Wear,In Progress,Repair Soon,Team Alpha,31,No
2026-07-11 02:24:14.880864,TRK-002,North,49.36041204259617,37.08502979637614,116.97819413017379,27.208134283130953,0.3466088008293521,0.44,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,1,No
2026-07-11 02:25:14.880864,TRK-016,West,64.17576579326642,52.31619120860112,141.54569123290977,46.932195248739085,1.1696488105176697,0.63,HIGH,Excessive Wear,In Progress,Repair Soon,Team Alpha,139,No
2026-07-11 02:26:14.880864,TRK-029,East,93.49733958070928,71.46875237476863,189.68889616430445,55.576361167912665,4.7516161922662485,0.99,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Team Charlie,93,No
2026-07-11 02:27:14.880864,TRK-033,South,53.31440634333706,42.989711531738344,106.43064430300424,26.71648657849073,0.8824569027753857,0.51,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,68,No
2026-07-11 02:28:14.880864,TRK-016,South,49.30772008008113,37.52645751541698,131.88596823087008,28.749816919512057,-0.302839999967899,0.51,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,36,No
2026-07-11 02:29:14.880864,TRK-035,North,48.203539546064704,37.22730056719509,118.37876024520142,25.9498841388045,0.9027872163434076,0.47,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,79,Yes
2026-07-11 02:30:14.880864,TRK-047,East,48.75517925760463,36.78177092278058,124.25843658629829,34.34956679922405,0.6512951983931158,0.53,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,67,Yes
2026-07-11 02:31:14.880864,TRK-043,South,64.64599753446419,52.31966105496015,133.00897275899524,47.565399734561716,2.4706412081873848,0.69,HIGH,Excessive Wear,In Progress,Repair Soon,Unassigned,51,No
2026-07-11 02:32:14.880864,TRK-042,South,50.10635788368031,35.10858026885458,134.96710407445983,26.020975414201423,-0.12723803832267075,0.46,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,157,No
2026-07-11 02:33:14.880864,TRK-017,West,55.74636663142838,42.04064831635135,122.25761523111754,36.764343419093905,-1.0619964090628178,0.54,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,130,Yes
2026-07-11 02:34:14.880864,TRK-004,East,53.75693561685895,36.282224815439584,97.83181160645935,33.59258906049015,0.16967790637811017,0.44,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,6,No
2026-07-11 02:35:14.880864,TRK-049,East,54.078686062696484,38.63338142192839,97.69531980875541,28.815743449117463,-0.7114384539057772,0.48,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,159,No
2026-07-11 02:36:14.880864,TRK-004,South,44.37255476350812,36.993437632655585,123.95819781095923,26.383041734953643,1.098323027489477,0.46,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,54,Yes
2026-07-11 02:37:14.880864,TRK-025,East,73.04339807999725,51.22556195585797,139.81594601581932,45.700942172204954,1.7390249384448988,0.67,HIGH,Excessive Wear,In Progress,Repair Soon,Team Charlie,88,No
2026-07-11 02:38:14.880864,TRK-033,East,68.43193568290091,49.88433448358138,142.74102070359137,42.9381627610765,2.021023284435462,0.76,HIGH,Excessive Wear,In Progress,Repair Soon,Team Bravo,168,No
2026-07-11 02:39:14.880864,TRK-014,East,71.03914894781231,52.3652589144454,139.41465867438012,47.718289293860856,0.8174265227087232,0.68,HIGH,Excessive Wear,Pending,Repair Soon,Team Bravo,145,No
2026-07-11 02:40:14.880864,TRK-024,West,52.52023257758922,38.03870098405354,114.3939236315269,35.87827610301163,-0.3095614741249658,0.45,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,5,No
2026-07-11 02:41:14.880864,TRK-011,South,50.97922627548841,37.94611052271999,128.58014195302144,39.23043403107705,0.8407462287090077,0.55,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,2,No
2026-07-11 02:42:14.880864,TRK-025,North,46.7408194609892,43.18062972249664,140.9584350180916,34.862936964683364,-0.3428374587950651,0.51,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,58,No
2026-07-11 02:43:14.880864,TRK-028,East,57.200586077247365,42.661872511800226,123.63115627744523,31.915020882895032,0.2687393523032143,0.52,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,12,No
2026-07-11 02:44:14.880864,TRK-007,South,46.070052697460255,38.538391236415215,112.209072606233,31.447670661354074,0.6248552100921593,0.46,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,5,No
2026-07-11 02:45:14.880864,TRK-049,North,70.46065593711432,61.016152435684475,140.62994956140054,46.15178635399103,1.9773915572805558,0.73,HIGH,Excessive Wear,Pending,Repair Soon,Team Charlie,106,No
2026-07-11 02:46:14.880864,TRK-036,West,49.702373219691,42.22638247321568,120.46002747253274,34.675360522184874,0.3866199933328796,0.5,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,169,No
2026-07-11 02:47:14.880864,TRK-010,South,50.23699335658207,48.27898011673324,135.94442391749197,41.577447602329805,0.41014918725448235,0.52,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,148,Yes
2026-07-11 02:48:14.880864,TRK-049,West,49.79921024677828,42.04998697843321,140.1527511046064,30.693307009963824,-0.02921505949874412,0.54,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,129,Yes
2026-07-11 02:49:14.880864,TRK-036,South,46.037396307836495,39.68665234438758,120.12499321907251,34.07548472176049,-0.1082615987680868,0.47,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,56,No
2026-07-11 02:50:14.880864,TRK-031,West,55.32740187532676,36.699537301084916,108.1596944177744,34.16115177614278,-0.2718034480465263,0.48,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,70,No
2026-07-11 02:51:14.880864,TRK-019,South,44.59468336200051,46.07292886986056,132.18194711754256,34.224088387369164,-0.11890351871296985,0.48,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Charlie,56,Yes
2026-07-11 02:52:14.880864,TRK-018,West,60.303739624409936,34.06210056887264,113.92645566787789,38.654931328573895,-0.5685164415737437,0.53,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Charlie,54,Yes
2026-07-11 02:53:14.880864,TRK-049,North,52.15020823595535,38.122968137511364,117.75681029121895,29.10414107812885,-1.0522913993826661,0.5,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,139,No
2026-07-11 02:54:14.880864,TRK-006,South,65.10034593035097,61.802037683444276,183.5463837955627,61.424058356117605,4.7516161922662485,0.86,CRITICAL,Track Misalignment,Pending,Immediate Shutdown,Team Bravo,3,No
2026-07-11 02:55:14.880864,TRK-028,North,47.99389764057082,35.01252403589298,139.53259137526567,25.261329691094453,0.8936732072149127,0.48,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Unassigned,95,Yes
2026-07-11 02:56:14.880864,TRK-007,East,49.87822703869509,41.10244499642291,101.48157268425342,35.01367785400972,-0.27838938642168315,0.41,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Unassigned,28,Yes
2026-07-11 02:57:14.880864,TRK-038,North,48.10436129506257,41.24459650108573,101.58102227042143,33.35342976774384,0.34410265322644135,0.39,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,111,Yes
2026-07-11 02:58:14.880864,TRK-012,South,54.15167908272123,38.64025477293096,132.3958400644156,32.33807390326131,-0.44000599084538194,0.48,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,107,Yes
2026-07-11 02:59:14.880864,TRK-041,North,51.28014867156938,40.0428192035093,115.42151613817511,26.40877808630281,0.40585278580663275,0.46,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,120,Yes
2026-07-11 03:00:14.880864,TRK-050,South,70.85306500318617,52.602409971378535,144.05597956468665,43.80197350245369,1.9883663656576773,0.69,HIGH,Excessive Wear,In Progress,Repair Soon,Team Bravo,133,No
2026-07-11 03:01:14.880864,TRK-034,West,54.36228664140072,44.14436223607146,132.3022217565079,29.467074413140093,0.4823849471512228,0.5,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,124,Yes
2026-07-11 03:02:14.880864,TRK-025,East,57.690182832329846,36.23713173049225,137.02514658129604,30.80327291029026,-0.7542779841064282,0.45,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,90,No
2026-07-11 03:03:14.880864,TRK-017,North,57.506668259777435,36.609791982878924,116.15057111589918,20.401944480526073,0.34973212344785104,0.54,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,16,No
2026-07-11 03:04:14.880864,TRK-033,East,53.87317026714668,43.94474336075214,134.36335405705978,34.88761394175256,-0.1656761495439246,0.56,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Charlie,31,Yes
2026-07-11 03:05:14.880864,TRK-023,North,48.07458859791842,39.3889787494691,112.90558997572454,35.35739645692641,0.5100182534510449,0.49,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,28,No
2026-07-11 03:06:14.880864,TRK-009,South,50.29104359223,41.54172354897675,116.27680947062078,32.5052567979328,-0.14941004451460208,0.54,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,135,No
2026-07-11 03:07:14.880864,TRK-006,North,67.76865355048963,53.76141597551165,137.28597015363945,54.11163191915507,3.3196137448927225,0.7,HIGH,Excessive Wear,In Progress,Repair Soon,Unassigned,137,No
2026-07-11 03:08:14.880864,TRK-002,East,59.244780474726724,39.47243678670379,124.08052846836756,41.10330171059055,0.12862671055575084,0.61,HIGH,Excessive Wear,Pending,Repair Soon,Team Bravo,39,No
2026-07-11 03:09:14.880864,TRK-038,North,50.379022790968634,42.85940990173974,135.89838978180683,34.35142355255094,-0.22163173240895145,0.47,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Charlie,171,Yes
2026-07-11 03:10:14.880864,TRK-009,East,50.91679959889578,40.58232289286007,126.80220360476692,29.474251890067265,0.9717644405610986,0.52,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,27,Yes
2026-07-11 03:11:14.880864,TRK-003,East,51.668310526434745,36.58350064665769,105.20555776860276,38.81640831223647,-0.311135111446998,0.42,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Unassigned,76,Yes
2026-07-11 03:12:14.880864,TRK-016,South,46.61142315123947,33.6083005605784,128.19925252635235,34.86197238707794,0.03900370923942875,0.47,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,117,No
2026-07-11 03:13:14.880864,TRK-025,West,91.1232172481068,74.98515232870339,185.7285487583685,51.012494973689854,-4.033094786962502,0.95,CRITICAL,Track Misalignment,Pending,Immediate Shutdown,Unassigned,89,No
2026-07-11 03:14:14.880864,TRK-024,West,50.051763099216906,45.4976711304376,115.90691525904279,22.258750672868445,-0.5589638040183699,0.45,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,107,Yes
2026-07-11 03:15:14.880864,TRK-047,North,51.087164365898616,36.58694298872555,112.22628515154094,39.06604720131053,0.08168017745790024,0.5,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,122,No
2026-07-11 03:16:14.880864,TRK-029,East,54.47596610013866,48.84728327592617,92.95608368397225,27.79511988086999,0.8039575305595787,0.46,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,126,Yes
2026-07-11 03:17:14.880864,TRK-044,South,45.30332303090623,43.74067514660416,114.04465064816141,31.563906320146145,0.5891264237740012,0.44,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Charlie,98,Yes
2026-07-11 03:18:14.880864,TRK-040,West,45.17538269709948,32.40913743176101,122.52568845996623,30.205828653888556,-0.4071990937231619,0.44,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,33,Yes
2026-07-11 03:19:14.880864,TRK-026,South,64.52809830988667,40.599879562731275,145.48758103772377,45.40671988399284,2.2306677445420307,0.71,HIGH,Excessive Wear,In Progress,Repair Soon,Team Bravo,91,No
2026-07-11 03:20:14.880864,TRK-038,South,54.19245387225821,37.219905073458065,117.91531789459592,32.55799118458984,-0.4891274690302387,0.47,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Unassigned,120,Yes
2026-07-11 03:21:14.880864,TRK-035,East,50.35783118609696,40.98023429380696,130.68379333694017,24.716958888791936,-0.10789356316410981,0.51,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,2,No
2026-07-11 03:22:14.880864,TRK-023,North,89.59013687921521,69.48527675471875,186.00925717546357,59.5214702671255,4.7516161922662485,1.0,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Team Bravo,142,No
2026-07-11 03:23:14.880864,TRK-004,East,95.06090490061321,52.61080833389815,150.846053218123,63.999982764718034,-4.033094786962502,0.85,CRITICAL,Track Misalignment,In Progress,Immediate Shutdown,Team Bravo,13,No
2026-07-11 03:24:14.880864,TRK-042,West,58.06855634529323,40.59187679689362,130.7036516022993,32.605612191806934,0.29616477350667164,0.57,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,24,No
2026-07-11 03:25:14.880864,TRK-014,West,44.20817655403729,42.57876366093941,99.17901296811013,34.98060345713927,-0.2775083507720547,0.51,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Charlie,69,No
2026-07-11 03:26:14.880864,TRK-047,South,49.42730077373691,41.682758343823714,142.71449745422797,34.6836449931075,0.44003298147867115,0.53,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,34,Yes
2026-07-11 03:27:14.880864,TRK-039,East,77.61935016901589,51.28790683974464,126.54347873184032,51.01923312007966,1.7378478811923734,0.72,HIGH,Excessive Wear,In Progress,Repair Soon,Unassigned,87,No
2026-07-11 03:28:14.880864,TRK-007,East,58.14307772785646,40.76121898448372,125.73744421004413,32.01259090762531,-0.6726677437076207,0.57,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,19,No
2026-07-11 03:29:14.880864,TRK-008,South,51.07046872065102,42.61389189237173,142.81651836538842,35.80522497719793,-0.3368950528297382,0.52,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,30,No
2026-07-11 03:30:14.880864,TRK-042,North,51.4128997524415,44.41801202725294,126.95863839093785,33.766986945510226,0.1469746939715811,0.5,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Charlie,49,Yes
2026-07-11 03:31:14.880864,TRK-019,South,62.228759898084135,42.222473036260375,126.92855755817811,31.463279157292302,0.3837396722770653,0.48,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,171,No
2026-07-11 03:32:14.880864,TRK-002,South,50.922756515985185,39.36337309029655,115.41361363898915,34.07517206980688,0.000891520552304451,0.47,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,144,No
2026-07-11 03:33:14.880864,TRK-047,West,51.17807279054283,41.847313449313425,111.68045082505549,32.165149822349754,-0.3042469518656009,0.49,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,114,Yes
2026-07-11 03:34:14.880864,TRK-001,East,57.51699150883575,38.83860805063146,125.53149156379209,32.53666566398337,-0.7011846417119124,0.55,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,116,No
2026-07-11 03:35:14.880864,TRK-042,West,54.30236744179873,37.33227751531503,122.26684248494597,32.411669562092946,0.2306360421589156,0.54,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,177,No
2026-07-11 03:36:14.880864,TRK-038,South,43.597853237518585,44.452348085607895,114.75432986232948,36.639359865553374,-0.20671188531822068,0.42,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,139,Yes
2026-07-11 03:37:14.880864,TRK-013,East,46.47494072120796,36.60815399518742,119.08293975854875,29.92533312151516,-0.29220048829801554,0.43,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Unassigned,78,No
2026-07-11 03:38:14.880864,TRK-042,South,56.53571377141214,44.23666166624629,98.72772579648505,32.51446980161987,-0.02296441437008032,0.53,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,175,Yes
2026-07-11 03:39:14.880864,TRK-044,South,51.959020027012734,39.308426124459245,116.7593182479103,29.927723922099773,-0.11552976842044929,0.46,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,35,No
2026-07-11 03:40:14.880864,TRK-024,North,53.23844269050346,37.54540334973308,115.86394466578356,25.66564644084968,-0.47103009178712246,0.48,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Alpha,71,No
2026-07-11 03:41:14.880864,TRK-032,West,51.54910355113514,38.482759887214186,128.447743757817,38.88862039123278,-1.1373105156030998,0.54,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,157,No
2026-07-11 03:42:14.880864,TRK-030,West,90.79863498788666,62.39605722670426,173.5859639385265,63.34387894574321,-4.033094786962502,0.91,CRITICAL,Track Misalignment,Pending,Immediate Shutdown,Unassigned,108,No
2026-07-11 03:43:14.880864,TRK-006,South,64.78755666418674,46.97373865621826,146.3569965959947,46.5151063473279,2.31213113819727,0.75,HIGH,Excessive Wear,Pending,Repair Soon,Team Alpha,54,No
2026-07-11 03:44:14.880864,TRK-038,North,47.18137723598013,39.37564942818238,137.96360822926962,29.385283437450326,-0.022561445162025826,0.46,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,23,Yes
2026-07-11 03:45:14.880864,TRK-033,South,72.66611334488401,50.55000398847172,143.88834451059495,50.39570001933177,3.294362098203062,0.72,HIGH,Excessive Wear,Pending,Repair Soon,Team Alpha,152,No
2026-07-11 03:46:14.880864,TRK-044,South,66.27417742176046,54.813968592900096,134.73197990790248,48.47290367532283,2.265711549422855,0.66,HIGH,Excessive Wear,In Progress,Repair Soon,Team Charlie,10,No
2026-07-11 03:47:14.880864,TRK-023,South,51.017318179336115,42.587180417148275,119.35815838711181,31.411178885257613,-0.16628968992493748,0.39,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Alpha,61,Yes
2026-07-11 03:48:14.880864,TRK-010,North,43.76108409017575,37.47026021405142,139.41217436463748,32.99819275839231,0.06982684478267541,0.45,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Bravo,136,Yes
2026-07-11 03:49:14.880864,TRK-046,East,54.36160318360339,38.31349592026509,117.20189657622994,26.639711715504262,0.1788306833155447,0.43,MEDIUM,Excessive Wear,Completed,Schedule Inspection,Team Charlie,48,Yes
2026-07-11 03:50:14.880864,TRK-015,North,43.60211516632149,41.75323894141745,125.21279905013814,28.630269479494693,-0.19654510035073075,0.47,MEDIUM,Excessive Wear,Pending,Schedule Inspection,Team Bravo,112,No
